date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KHC,KLAC,LBTYA,LRCX,MAR,MCHP,MDLZ,MNST,MSFT,MU,MXIM,MYL,NFLX,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,STX,SWKS,SYMC,TMUS,TSLA,TTWO,TXN,ULTA,VOD,VRSK,VRTX,WBA,WDAY,WDC,WYNN,XLNX,XRAY
2007-05-31,,0.21433867735471424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01735817104149806,,,,,,,,,0.01708320151851761,,,,,-0.08041504539559019,,,,,,,0.06993591529674004,,,,,,,,,,,,,,0.042183565464863015,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-29,,0.00700547070331381,,,,,,,,,,-0.056594239514906164,,0.19567143877041815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02301710730948081,,,,,,,,,,,,0.06874999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-31,,0.07964601769908852,,,,,,,,,,,,0.20240504822002636,,,,,,,,,,,,,,,,,,,,,,-0.09149880505292418,,,,,,,,,-0.10293330339008899,,,,,,,,,,,,0.02168615984405453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-31,,0.051001821493641186,,,,,,,,,,,,0.030795128230517888,,,,,,,,,,,,,-0.13207777323173653,,,,,,,,,0.12175873731681297,,,,,,,,,,,,,,,,,,,,,-0.02265680896732636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-28,,0.108246678220691,,,,,,,,,,,,0.3912103746397695,,,,,,,,,,,,,,,,,,,,,,0.06800670016749688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06254886630178569,,,,,,,,,,,,,,,,,,,,,,,,,0.27341792612948046,,
2007-10-31,,0.23770117938357638,,,,,,,,,,,,0.3205247712756776,,,,,,,,,,,,,,,,,,,,,0.13041920458616985,0.024466750313671737,,,,,,,,,,,,,,,,,,,,,,,,,,0.19971771347918166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-30,,-0.04069491971572303,,,,,,,,,,,,-0.0013856571413632945,,,,,,,,,,,,,,,,,,,,,0.07369255150554666,-0.0018371096142038024,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3616176470588236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,,0.08703764680057957,,,,,,,,,,,,0.020525709498376843,,,0.2872727272727271,,,,,,,,,,,,,,,,,,0.07749077490774914,,,,,,,,,,,,,-0.030909090909090886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-31,,-0.3166397415185851,,,,,,,,,,-0.12895622895622894,,-0.28181118522319126,,,0.04689265536723175,,,,,,,,,,,,,,,,,,-0.07547945205479456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-29,,-0.0763888888889045,,,,,,,,,,,,-0.10223254152527217,,,0.026443604964921708,,,,,,,,,,,,,,,,,,-0.12431471329085786,,,,,,,,,,,,,,,,,,0.10992125984251144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,,,,,,,,,,,0.0033063923585601174,,-0.04655234154299148,,,-0.07018927444794953,,,,,,,,,,,,,,,,,,0.08832487309644654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12406867508906794,,,
2008-04-30,,0.21219512195119372,,,,,,,,,,,,0.5256854317072153,,,0.030817076618603334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10818560197320459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0721153846153777,,,
2008-05-30,,0.08508192009197124,,,,,,,,,,,,-0.05618161925601761,,,0.0469007131102579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014969231832949514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29458433942737816,,,
2008-06-30,,,,,,,,,,,,0.009481481481481202,,-0.09302729960006961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10996432212028528,,,,-0.0823938145032157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07993605115907798,,,
